,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
32613,61,42,19,47448,0,0,Marion township
32614,61,42,19,47672,0,0,Mars borough
32615,61,42,19,48688,0,0,Mercer township
32616,61,42,19,49056,0,0,Middlesex township
32617,61,42,19,52176,0,0,Muddy Creek township
32618,61,42,19,55992,0,0,Oakland township
32619,61,42,19,57984,0,0,Parker township
32620,61,42,19,58792,0,0,Penn township
32621,61,42,19,59672,0,0,Petrolia borough
32622,61,42,19,62224,0,0,Portersville borough
32623,61,42,19,62752,0,0,Prospect borough
32624,61,42,19,68056,0,0,Saxonburg borough
32625,61,42,19,69309,0,0,Seven Fields borough
32626,61,42,19,71184,0,0,Slippery Rock borough
32627,61,42,19,71192,0,0,Slippery Rock township
32628,61,42,19,75184,0,0,Summit township
32629,61,42,19,79504,0,0,Valencia borough
32630,61,42,19,79904,0,0,Venango township
32631,61,42,19,81192,0,0,Washington township
32632,61,42,19,83376,0,0,West Liberty borough
32633,61,42,19,84064,0,0,West Sunbury borough
32634,61,42,19,85784,0,0,Winfield township
32635,61,42,19,86536,0,0,Worth township
32636,61,42,19,87272,0,0,Zelienople borough
32637,61,42,21,308,0,0,Adams township
32638,61,42,21,868,0,0,Allegheny township
32639,61,42,21,3296,0,0,Ashville borough
32640,61,42,21,4272,0,0,Barr township
32641,61,42,21,6736,0,0,Blacklick township
32642,61,42,21,9400,0,0,Brownstown borough
32643,61,42,21,10880,0,0,Cambria township
32644,61,42,21,11456,0,0,Carrolltown borough
32645,61,42,21,11616,0,0,Cassandra borough
32646,61,42,21,13192,0,0,Chest township
32647,61,42,21,13384,0,0,Chest Springs borough
32648,61,42,21,14056,0,0,Clearfield township
32649,61,42,21,15552,0,0,Conemaugh township
32650,61,42,21,17136,0,0,Cresson borough
32651,61,42,21,17144,0,0,Cresson township
32652,61,42,21,17496,0,0,Croyle township
32653,61,42,21,17976,0,0,Daisytown borough
32654,61,42,21,18000,0,0,Dale borough
32655,61,42,21,18432,0,0,Dean township
32656,61,42,21,20952,0,0,East Carroll township
32657,61,42,21,20992,0,0,East Conemaugh borough
32658,61,42,21,21896,0,0,East Taylor township
32659,61,42,21,22144,0,0,Ebensburg borough
32660,61,42,21,22712,0,0,Ehrenfeld borough
32661,61,42,21,22808,0,0,Elder township
32662,61,42,21,25680,0,0,Ferndale borough
32663,61,42,21,27360,0,0,Franklin borough
32664,61,42,21,28328,0,0,Gallitzin borough
32665,61,42,21,28336,0,0,Gallitzin township
32666,61,42,21,28720,0,0,Geistown borough
32667,61,42,21,33080,0,0,Hastings borough
32668,61,42,21,37352,0,0,Jackson township
32669,61,42,21,38288,0,0,Johnstown city
32670,61,42,21,43248,0,0,Lilly borough
32671,61,42,21,44664,0,0,Lorain borough
32672,61,42,21,44704,0,0,Loretto borough
32673,61,42,21,45160,0,0,Lower Yoder township
32674,61,42,21,49104,0,0,Middle Taylor township
32675,61,42,21,52360,0,0,Munster township
32676,61,42,21,52616,0,0,Nanty-Glo borough
32677,61,42,21,55000,0,0,Northern Cambria borough
32678,61,42,21,58432,0,0,Patton borough
32679,61,42,21,62048,0,0,Portage borough
32680,61,42,21,62056,0,0,Portage township
32681,61,42,21,63608,0,0,Reade township
32682,61,42,21,64544,0,0,Richland township
32683,61,42,21,67920,0,0,Sankertown borough
32684,61,42,21,68104,0,0,Scalp Level borough
32685,61,42,21,72168,0,0,South Fork borough
32686,61,42,21,72344,0,0,Southmont borough
32687,61,42,21,74432,0,0,Stonycreek township
32688,61,42,21,75136,0,0,Summerhill borough
32689,61,42,21,75144,0,0,Summerhill township
32690,61,42,21,75520,0,0,Susquehanna township
32691,61,42,21,77808,0,0,Tunnelhill borough
32692,61,42,21,79360,0,0,Upper Yoder township
32693,61,42,21,80288,0,0,Vintondale borough
32694,61,42,21,81200,0,0,Washington township
32695,61,42,21,82688,0,0,West Carroll township
32696,61,42,21,83584,0,0,Westmont borough
32697,61,42,21,84080,0,0,West Taylor township
32698,61,42,21,84448,0,0,White township
32699,61,42,21,85528,0,0,Wilmore borough
32700,61,42,23,19976,0,0,Driftwood borough
32701,61,42,23,23600,0,0,Emporium borough
32702,61,42,23,29008,0,0,Gibson township
32703,61,42,23,31632,0,0,Grove township
32704,61,42,23,45432,0,0,Lumber township
32705,61,42,23,62064,0,0,Portage township
32706,61,42,23,70336,0,0,Shippen township
32707,61,42,25,4048,0,0,Banks township
32708,61,42,25,4816,0,0,Beaver Meadows borough
32709,61,42,25,7880,0,0,Bowmanstown borough
32710,61,42,25,21664,0,0,East Penn township
32711,61,42,25,21816,0,0,East Side borough
32712,61,42,25,27368,0,0,Franklin township
32713,61,42,25,38200,0,0,Jim Thorpe borough
32714,61,42,25,39608,0,0,Kidder township
32715,61,42,25,41464,0,0,Lansford borough
32716,61,42,25,41888,0,0,Lausanne township
32717,61,42,25,42400,0,0,Lehigh township
32718,61,42,25,42472,0,0,Lehighton borough
32719,61,42,25,45128,0,0,Lower Towamensing township
32720,61,42,25,46640,0,0,Mahoning township
32721,61,42,25,53088,0,0,Nesquehoning borough
32722,61,42,25,57504,0,0,Packer township
32723,61,42,25,57696,0,0,Palmerton borough
32724,61,42,25,58304,0,0,Parryville borough
32725,61,42,25,58968,0,0,Penn Forest township
32726,61,42,25,75248,0,0,Summit Hill borough
32727,61,42,25,77160,0,0,Towamensing township
32728,61,42,25,81856,0,0,Weatherly borough
32729,61,42,25,82080,0,0,Weissport borough
32730,61,42,27,5256,0,0,Bellefonte borough
32731,61,42,27,5608,0,0,Benner township
32732,61,42,27,7424,0,0,Boggs township
32733,61,42,27,10272,0,0,Burnside township
32734,61,42,27,12376,0,0,Centre Hall borough
32735,61,42,27,15136,0,0,College township
32736,61,42,27,17800,0,0,Curtin township
32737,61,42,27,25624,0,0,Ferguson township
32738,61,42,27,31472,0,0,Gregg township
32739,61,42,27,31960,0,0,Haines township
32740,61,42,27,31992,0,0,Halfmoon township
32741,61,42,27,32792,0,0,Harris township
32742,61,42,27,35960,0,0,Howard borough
32743,61,42,27,35968,0,0,Howard township
32744,61,42,27,36504,0,0,Huston township
32745,61,42,27,43080,0,0,Liberty township
32746,61,42,27,47456,0,0,Marion township
32747,61,42,27,49360,0,0,Miles township
32748,61,42,27,49368,0,0,Milesburg borough
32749,61,42,27,49768,0,0,Millheim borough
32750,61,42,27,58440,0,0,Patton township
32751,61,42,27,58800,0,0,Penn township
32752,61,42,27,60008,0,0,Philipsburg borough
32753,61,42,27,62280,0,0,Port Matilda borough
32754,61,42,27,62360,0,0,Potter township
32755,61,42,27,66736,0,0,Rush township
32756,61,42,27,71600,0,0,Snow Shoe borough
32757,61,42,27,71608,0,0,Snow Shoe township
32758,61,42,27,72832,0,0,Spring township
32759,61,42,27,73808,0,0,State College borough
32760,61,42,27,76168,0,0,Taylor township
32761,61,42,27,78288,0,0,Union township
32762,61,42,27,78616,0,0,Unionville borough
32763,61,42,27,80552,0,0,Walker township
32764,61,42,27,86544,0,0,Worth township
32765,61,42,29,3384,0,0,Atglen borough
32766,61,42,29,3656,0,0,Avondale borough
32767,61,42,29,6544,0,0,Birmingham township
32768,61,42,29,10824,0,0,Caln township
32769,61,42,29,12744,0,0,Charlestown township
32770,61,42,29,14712,0,0,Coatesville city
32771,61,42,29,19752,0,0,Downingtown borough
32772,61,42,29,20824,0,0,East Bradford township
32773,61,42,29,20864,0,0,East Brandywine township
32774,61,42,29,20920,0,0,East Caln township
32775,61,42,29,21008,0,0,East Coventry township
32776,61,42,29,21104,0,0,East Fallowfield township
32777,61,42,29,21192,0,0,East Goshen township
32778,61,42,29,21480,0,0,East Marlborough township
32779,61,42,29,21576,0,0,East Nantmeal township
32780,61,42,29,21624,0,0,East Nottingham township
32781,61,42,29,21696,0,0,East Pikeland township
32782,61,42,29,21928,0,0,Easttown township
32783,61,42,29,22000,0,0,East Vincent township
32784,61,42,29,22056,0,0,East Whiteland township
32785,61,42,29,23032,0,0,Elk township
32786,61,42,29,23440,0,0,Elverson borough
32787,61,42,29,27376,0,0,Franklin township
32788,61,42,29,34448,0,0,Highland township
32789,61,42,29,35528,0,0,Honey Brook borough
32790,61,42,29,35536,0,0,Honey Brook township
32791,61,42,29,39344,0,0,Kennett township
32792,61,42,29,39352,0,0,Kennett Square borough
32793,61,42,29,44440,0,0,London Britain township
32794,61,42,29,44456,0,0,Londonderry township
32795,61,42,29,44480,0,0,London Grove township
32796,61,42,29,45040,0,0,Lower Oxford township
32797,61,42,29,46792,0,0,Malvern borough
32798,61,42,29,50232,0,0,Modena borough
32799,61,42,29,53608,0,0,New Garden township
32800,61,42,29,53784,0,0,Newlin township
32801,61,42,29,53816,0,0,New London township
32802,61,42,29,54936,0,0,North Coventry township
32803,61,42,29,57480,0,0,Oxford borough
32804,61,42,29,58032,0,0,Parkesburg borough
32805,61,42,29,58808,0,0,Penn township
32806,61,42,29,59136,0,0,Pennsbury township
32807,61,42,29,60120,0,0,Phoenixville borough
32808,61,42,29,61800,0,0,Pocopson township
32809,61,42,29,67080,0,0,Sadsbury township
32810,61,42,29,68288,0,0,Schuylkill township
32811,61,42,29,72072,0,0,South Coatesville borough
32812,61,42,29,72088,0,0,South Coventry township
32813,61,42,29,72920,0,0,Spring City borough
32814,61,42,29,76568,0,0,Thornbury township
32815,61,42,29,77344,0,0,Tredyffrin township
32816,61,42,29,79208,0,0,Upper Oxford township
32817,61,42,29,79352,0,0,Upper Uwchlan township
32818,61,42,29,79480,0,0,Uwchlan township
32819,61,42,29,79544,0,0,Valley township
32820,61,42,29,80616,0,0,Wallace township
32821,61,42,29,81160,0,0,Warwick township
32822,61,42,29,82544,0,0,West Bradford township
32823,61,42,29,82576,0,0,West Brandywine township
32824,61,42,29,82664,0,0,West Caln township
32825,61,42,29,82704,0,0,West Chester borough
32826,61,42,29,82936,0,0,West Fallowfield township
32827,61,42,29,83080,0,0,West Goshen township
32828,61,42,29,83104,0,0,West Grove borough
32829,61,42,29,83464,0,0,West Marlborough township
32830,61,42,29,83664,0,0,West Nantmeal township
32831,61,42,29,83712,0,0,West Nottingham township
32832,61,42,29,83832,0,0,West Pikeland township
32833,61,42,29,83968,0,0,West Sadsbury township
32834,61,42,29,84104,0,0,Westtown township
32835,61,42,29,84160,0,0,West Vincent township
32836,61,42,29,84192,0,0,West Whiteland township
32837,61,42,29,85352,0,0,Willistown township
32838,61,42,31,3248,0,0,Ashland township
32839,61,42,31,4696,0,0,Beaver township
32840,61,42,31,8112,0,0,Brady township
32841,61,42,31,10792,0,0,Callensburg borough
32842,61,42,31,13800,0,0,Clarion borough
32843,61,42,31,13808,0,0,Clarion township
32844,61,42,31,20840,0,0,East Brady borough
32845,61,42,31,23040,0,0,Elk township
32846,61,42,31,23568,0,0,Emlenton borough
32847,61,42,31,25272,0,0,Farmington township
32848,61,42,31,27112,0,0,Foxburg borough
32849,61,42,31,33216,0,0,Hawthorn borough
32850,61,42,31,34456,0,0,Highland township
32851,61,42,31,40272,0,0,Knox borough
32852,61,42,31,40288,0,0,Knox township
32853,61,42,31,43192,0,0,Licking township
32854,61,42,31,43344,0,0,Limestone township
32855,61,42,31,46464,0,0,Madison township
32856,61,42,31,49536,0,0,Millcreek township
32857,61,42,31,50464,0,0,Monroe township
32858,61,42,31,53248,0,0,New Bethlehem borough
32859,61,42,31,57536,0,0,Paint township
32860,61,42,31,59456,0,0,Perry township
32861,61,42,31,60648,0,0,Piney township
32862,61,42,31,62144,0,0,Porter township
32863,61,42,31,63728,0,0,Redbank township
32864,61,42,31,64552,0,0,Richland township
32865,61,42,31,64904,0,0,Rimersburg borough
32866,61,42,31,67384,0,0,St. Petersburg borough
32867,61,42,31,67432,0,0,Salem township
32868,61,42,31,70368,0,0,Shippenville borough
32869,61,42,31,71176,0,0,Sligo borough
32870,61,42,31,74728,0,0,Strattanville borough
32871,61,42,31,76928,0,0,Toby township
32872,61,42,31,81208,0,0,Washington township
32873,61,42,33,4888,0,0,Beccaria township
32874,61,42,33,5192,0,0,Bell township
32875,61,42,33,6288,0,0,Bigler township
32876,61,42,33,7008,0,0,Bloom township
32877,61,42,33,7432,0,0,Boggs township
32878,61,42,33,8032,0,0,Bradford township
32879,61,42,33,8120,0,0,Brady township
32880,61,42,33,8744,0,0,Brisbin borough
32881,61,42,33,10280,0,0,Burnside borough
32882,61,42,33,10288,0,0,Burnside township
32883,61,42,33,13200,0,0,Chest township
32884,61,42,33,13240,0,0,Chester Hill borough
32885,61,42,33,14064,0,0,Clearfield borough
32886,61,42,33,14656,0,0,Coalport borough
32887,61,42,33,16040,0,0,Cooper township
32888,61,42,33,16656,0,0,Covington township
32889,61,42,33,17840,0,0,Curwensville borough
32890,61,42,33,18456,0,0,Decatur township
32891,61,42,33,20136,0,0,DuBois city
32892,61,42,33,25136,0,0,Falls Creek borough
32893,61,42,33,25632,0,0,Ferguson township
32894,61,42,33,29224,0,0,Girard township
32895,61,42,33,29632,0,0,Glen Hope borough
32896,61,42,33,30152,0,0,Goshen township
32897,61,42,33,30272,0,0,Graham township
32898,61,42,33,30280,0,0,Grampian borough
32899,61,42,33,31376,0,0,Greenwood township
32900,61,42,33,31752,0,0,Gulich township
32901,61,42,33,35928,0,0,Houtzdale borough
32902,61,42,33,36512,0,0,Huston township
32903,61,42,33,37192,0,0,Irvona borough
32904,61,42,33,38432,0,0,Jordan township
32905,61,42,33,38784,0,0,Karthaus township
32906,61,42,33,40296,0,0,Knox township
32907,61,42,33,41952,0,0,Lawrence township
32908,61,42,33,46568,0,0,Mahaffey borough
32909,61,42,33,51056,0,0,Morris township
32910,61,42,33,53336,0,0,Newburg borough
32911,61,42,33,54344,0,0,New Washington borough
32912,61,42,33,57232,0,0,Osceola Mills borough
32913,61,42,33,58816,0,0,Penn township
32914,61,42,33,60192,0,0,Pike township
32915,61,42,33,60288,0,0,Pine township
32916,61,42,33,63360,0,0,Ramey borough
32917,61,42,33,67792,0,0,Sandy township
32918,61,42,33,77568,0,0,Troutville borough
32919,61,42,33,78296,0,0,Union township
32920,61,42,33,80640,0,0,Wallaceton borough
32921,61,42,33,83736,0,0,Westover borough
32922,61,42,33,86440,0,0,Woodward township
32923,61,42,35,2032,0,0,Allison township
32924,61,42,35,3632,0,0,Avis borough
32925,61,42,35,3912,0,0,Bald Eagle township
32926,61,42,35,4984,0,0,Beech Creek borough
32927,61,42,35,4992,0,0,Beech Creek township
32928,61,42,35,11640,0,0,Castanea township
32929,61,42,35,12640,0,0,Chapman township
32930,61,42,35,14960,0,0,Colebrook township
32931,61,42,35,16976,0,0,Crawford township
32932,61,42,35,20408,0,0,Dunnstable township
32933,61,42,35,21328,0,0,East Keating township
32934,61,42,35,26296,0,0,Flemington borough
32935,61,42,35,28296,0,0,Gallagher township
32936,61,42,35,30928,0,0,Greene township
32937,61,42,35,31680,0,0,Grugan township
32938,61,42,35,41112,0,0,Lamar township
32939,61,42,35,42544,0,0,Leidy township
32940,61,42,35,44128,0,0,Lock Haven city
32941,61,42,35,44336,0,0,Logan township
32942,61,42,35,44400,0,0,Loganton borough
32943,61,42,35,49760,0,0,Mill Hall borough
32944,61,42,35,55744,0,0,Noyes township
32945,61,42,35,60360,0,0,Pine Creek township
32946,61,42,35,62152,0,0,Porter township
32947,61,42,35,64200,0,0,Renovo borough
32948,61,42,35,72448,0,0,South Renovo borough
32949,61,42,35,81728,0,0,Wayne township
32950,61,42,35,83240,0,0,West Keating township
32951,61,42,35,86448,0,0,Woodward township
32952,61,42,37,3264,0,0,Ashland borough
32953,61,42,37,4704,0,0,Beaver township
32954,61,42,37,5680,0,0,Benton borough
32955,61,42,37,5688,0,0,Benton township
32956,61,42,37,5888,0,0,Berwick borough
32957,61,42,37,7128,0,0,Bloomsburg town
32958,61,42,37,8472,0,0,Briar Creek borough
32959,61,42,37,8480,0,0,Briar Creek township
32960,61,42,37,11736,0,0,Catawissa borough
32961,61,42,37,11744,0,0,Catawissa township
32962,61,42,37,12312,0,0,Centralia borough
32963,61,42,37,14184,0,0,Cleveland township
32964,61,42,37,15880,0,0,Conyngham township
32965,61,42,37,26056,0,0,Fishing Creek township
32966,61,42,37,27384,0,0,Franklin township
32967,61,42,37,31392,0,0,Greenwood township
32968,61,42,37,33760,0,0,Hemlock township
32969,61,42,37,37360,0,0,Jackson township
32970,61,42,37,44208,0,0,Locust township
32971,61,42,37,46472,0,0,Madison township
32972,61,42,37,46688,0,0,Main township
32973,61,42,37,49256,0,0,Mifflin township
32974,61,42,37,49944,0,0,Millville borough
32975,61,42,37,50704,0,0,Montour township
32976,61,42,37,51792,0,0,Mount Pleasant township
32977,61,42,37,54880,0,0,North Centre township
32978,61,42,37,56896,0,0,Orange township
32979,61,42,37,56912,0,0,Orangeville borough
32980,61,42,37,60304,0,0,Pine township
32981,61,42,37,65240,0,0,Roaring Creek township
32982,61,42,37,68392,0,0,Scott township
32983,61,42,37,72040,0,0,South Centre township
32984,61,42,37,74184,0,0,Stillwater borough
32985,61,42,37,75048,0,0,Sugarloaf township
32986,61,42,39,3408,0,0,Athens township
32987,61,42,39,4720,0,0,Beaver township
32988,61,42,39,7032,0,0,Bloomfield township
32989,61,42,39,7120,0,0,Blooming Valley borough
32990,61,42,39,10904,0,0,Cambridge township
32991,61,42,39,10912,0,0,Cambridge Springs borough
32992,61,42,39,12184,0,0,Centerville borough
32993,61,42,39,14800,0,0,Cochranton borough
32994,61,42,39,15728,0,0,Conneaut township
32995,61,42,39,15744,0,0,Conneaut Lake borough
32996,61,42,39,15760,0,0,Conneautville borough
32997,61,42,39,17848,0,0,Cussewago township
32998,61,42,39,21096,0,0,East Fairfield township
32999,61,42,39,21112,0,0,East Fallowfield township
33000,61,42,39,21504,0,0,East Mead township
33001,61,42,39,24568,0,0,Fairfield township
33002,61,42,39,31400,0,0,Greenwood township
33003,61,42,39,33256,0,0,Hayfield township
33004,61,42,39,36616,0,0,Hydetown borough
33005,61,42,39,43656,0,0,Linesville borough
33006,61,42,39,48360,0,0,Meadville city
33007,61,42,39,55408,0,0,North Shenango township
33008,61,42,39,56464,0,0,Oil Creek township
33009,61,42,39,60312,0,0,Pine township
33010,61,42,39,63400,0,0,Randolph township
33011,61,42,39,64600,0,0,Richmond township
33012,61,42,39,65440,0,0,Rockdale township
33013,61,42,39,65960,0,0,Rome township
33014,61,42,39,67088,0,0,Sadsbury township
33015,61,42,39,67120,0,0,Saegertown borough
33016,61,42,39,72472,0,0,South Shenango township
33017,61,42,39,72688,0,0,Sparta township
33018,61,42,39,72704,0,0,Spartansburg borough
33019,61,42,39,72840,0,0,Spring township
33020,61,42,39,72872,0,0,Springboro borough
33021,61,42,39,74016,0,0,Steuben township
33022,61,42,39,75160,0,0,Summerhill township
33023,61,42,39,75200,0,0,Summit township
33024,61,42,39,76904,0,0,Titusville city
33025,61,42,39,77232,0,0,Townville borough
33026,61,42,39,77616,0,0,Troy township
33027,61,42,39,78304,0,0,Union township
33028,61,42,39,79912,0,0,Venango borough
33029,61,42,39,79920,0,0,Venango township
33030,61,42,39,80000,0,0,Vernon township
33031,61,42,39,81736,0,0,Wayne township
33032,61,42,39,82944,0,0,West Fallowfield township
33033,61,42,39,83480,0,0,West Mead township
33034,61,42,39,84008,0,0,West Shenango township
33035,61,42,39,86160,0,0,Woodcock borough
33036,61,42,39,86168,0,0,Woodcock township
33037,61,42,41,11000,0,0,Camp Hill borough
33038,61,42,41,11272,0,0,Carlisle borough
33039,61,42,41,15920,0,0,Cooke township
33040,61,42,41,19144,0,0,Dickinson township
33041,61,42,41,21680,0,0,East Pennsboro township
33042,61,42,41,32296,0,0,Hampden township
33043,61,42,41,35672,0,0,Hopewell township
33044,61,42,41,42648,0,0,Lemoyne borough
33045,61,42,41,44832,0,0,Lower Allen township
33046,61,42,41,44904,0,0,Lower Frankford township
33047,61,42,41,44984,0,0,Lower Mifflin township
33048,61,42,41,48376,0,0,Mechanicsburg borough
33049,61,42,41,49072,0,0,Middlesex township
33050,61,42,41,50472,0,0,Monroe township
33051,61,42,41,51592,0,0,Mount Holly Springs borough
33052,61,42,41,53344,0,0,Newburg borough
33053,61,42,41,53464,0,0,New Cumberland borough
33054,61,42,41,54320,0,0,Newville borough
33055,61,42,41,55216,0,0,North Middleton township
33056,61,42,41,55248,0,0,North Newton township
33057,61,42,41,58824,0,0,Penn township
33058,61,42,41,70352,0,0,Shippensburg borough
33059,61,42,41,70360,0,0,Shippensburg township
33060,61,42,41,70384,0,0,Shiremanstown borough
33061,61,42,41,70792,0,0,Silver Spring township
33062,61,42,41,71904,0,0,Southampton township
33063,61,42,41,72336,0,0,South Middleton township
33064,61,42,41,72384,0,0,South Newton township
33065,61,42,41,78736,0,0,Upper Allen township
33066,61,42,41,79032,0,0,Upper Frankford township
33067,61,42,41,79152,0,0,Upper Mifflin township
33068,61,42,41,83800,0,0,West Pennsboro township
33069,61,42,41,86528,0,0,Wormleysburg borough
33070,61,42,43,5856,0,0,Berrysburg borough
33071,61,42,43,15640,0,0,Conewago township
33072,61,42,43,18272,0,0,Dauphin borough
33073,61,42,43,18936,0,0,Derry township
33074,61,42,43,21208,0,0,East Hanover township
33075,61,42,43,23024,0,0,Elizabethville borough
33076,61,42,43,30600,0,0,Gratz borough
33077,61,42,43,32032,0,0,Halifax borough
33078,61,42,43,32040,0,0,Halifax township
33079,61,42,43,32800,0,0,Harrisburg city
33080,61,42,43,34664,0,0,Highspire borough
33081,61,42,43,36232,0,0,Hummelstown borough
33082,61,42,43,37368,0,0,Jackson township
33083,61,42,43,37864,0,0,Jefferson township
33084,61,42,43,44464,0,0,Londonderry township
33085,61,42,43,45056,0,0,Lower Paxton township
33086,61,42,43,45120,0,0,Lower Swatara township
33087,61,42,43,45592,0,0,Lykens borough
33088,61,42,43,45600,0,0,Lykens township
33089,61,42,43,49040,0,0,Middle Paxton township
33090,61,42,43,49128,0,0,Middletown borough
33091,61,42,43,49264,0,0,Mifflin township
33092,61,42,43,49680,0,0,Millersburg borough
33093,61,42,43,58504,0,0,Paxtang borough
33094,61,42,43,58712,0,0,Penbrook borough
33095,61,42,43,60264,0,0,Pillow borough
33096,61,42,43,63928,0,0,Reed township
33097,61,42,43,66560,0,0,Royalton borough
33098,61,42,43,66744,0,0,Rush township
33099,61,42,43,72200,0,0,South Hanover township
33100,61,42,43,73888,0,0,Steelton borough
33101,61,42,43,75528,0,0,Susquehanna township
33102,61,42,43,75672,0,0,Swatara township
33103,61,42,43,79216,0,0,Upper Paxton township
33104,61,42,43,81216,0,0,Washington township
33105,61,42,43,81744,0,0,Wayne township
33106,61,42,43,83128,0,0,West Hanover township
33107,61,42,43,84976,0,0,Wiconisco township
33108,61,42,43,85232,0,0,Williams township
33109,61,42,43,85320,0,0,Williamstown borough
33110,61,42,45,676,0,0,Aldan borough
33111,61,42,45,3336,0,0,Aston township
33112,61,42,45,6024,0,0,Bethel township
33113,61,42,45,9080,0,0,Brookhaven borough
33114,61,42,45,12442,0,0,Chadds Ford township
33115,61,42,45,13208,0,0,Chester city
33116,61,42,45,13212,0,0,Chester township
33117,61,42,45,13232,0,0,Chester Heights borough
33118,61,42,45,14264,0,0,Clifton Heights borough
33119,61,42,45,15232,0,0,Collingdale borough
33120,61,42,45,15432,0,0,Colwyn borough
33121,61,42,45,15488,0,0,Concord township
33122,61,42,45,18152,0,0,Darby borough
33123,61,42,45,18160,0,0,Darby township
33124,61,42,45,21384,0,0,East Lansdowne borough
33125,61,42,45,22296,0,0,Eddystone borough
33126,61,42,45,22584,0,0,Edgmont township
33127,61,42,45,26408,0,0,Folcroft borough
33128,61,42,45,29720,0,0,Glenolden borough
33129,61,42,45,33144,0,0,Haverford township
33130,61,42,45,41440,0,0,Lansdowne borough
33131,61,42,45,44888,0,0,Lower Chichester township
33132,61,42,45,47344,0,0,Marcus Hook borough
33133,61,42,45,47616,0,0,Marple township
33134,61,42,45,48480,0,0,Media borough
33135,61,42,45,49136,0,0,Middletown township
33136,61,42,45,49504,0,0,Millbourne borough
33137,61,42,45,51176,0,0,Morton borough
33138,61,42,45,53104,0,0,Nether Providence township
33139,61,42,45,54224,0,0,Newtown township
33140,61,42,45,55664,0,0,Norwood borough
33141,61,42,45,58176,0,0,Parkside borough
33142,61,42,45,62792,0,0,Prospect Park borough
33143,61,42,45,63264,0,0,Radnor township
33144,61,42,45,64800,0,0,Ridley township
33145,61,42,45,64832,0,0,Ridley Park borough
33146,61,42,45,66192,0,0,Rose Valley borough
33147,61,42,45,66928,0,0,Rutledge borough
33148,61,42,45,69752,0,0,Sharon Hill borough
33149,61,42,45,73032,0,0,Springfield township
33150,61,42,45,75648,0,0,Swarthmore borough
33151,61,42,45,76576,0,0,Thornbury township
33152,61,42,45,76792,0,0,Tinicum township
33153,61,42,45,77288,0,0,Trainer borough
33154,61,42,45,78712,0,0,Upland borough
33155,61,42,45,78776,0,0,Upper Chichester township
33156,61,42,45,79000,0,0,Upper Darby township
33157,61,42,45,79248,0,0,Upper Providence township
33158,61,42,45,86968,0,0,Yeadon borough
33159,61,42,47,5576,0,0,Benezette township
33160,61,42,47,27088,0,0,Fox township
33161,61,42,47,34464,0,0,Highland township
33162,61,42,47,35816,0,0,Horton township
33163,61,42,47,37760,0,0,Jay township
33164,61,42,47,38248,0,0,Johnsonburg borough
33165,61,42,47,38368,0,0,Jones township
33166,61,42,47,49888,0,0,Millstone township
33167,61,42,47,64784,0,0,Ridgway borough
33168,61,42,47,64792,0,0,Ridgway township
33169,61,42,47,67344,0,0,St. Marys city
33170,61,42,47,72928,0,0,Spring Creek township
33171,61,42,49,628,0,0,Albion borough
33172,61,42,49,2336,0,0,Amity township
33173,61,42,49,15504,0,0,Concord township
33174,61,42,49,15736,0,0,Conneaut township
33175,61,42,49,16296,0,0,Corry city
33176,61,42,49,16960,0,0,Cranesville borough
33177,61,42,49,22608,0,0,Edinboro borough
33178,61,42,49,22960,0,0,Elgin borough
33179,61,42,49,23088,0,0,Elk Creek township
33180,61,42,49,24000,0,0,Erie city
33181,61,42,49,24864,0,0,Fairview township
33182,61,42,49,27392,0,0,Franklin township
33183,61,42,49,29232,0,0,Girard borough
33184,61,42,49,29240,0,0,Girard township
33185,61,42,49,30936,0,0,Greene township
33186,61,42,49,31008,0,0,Greenfield township
33187,61,42,49,32520,0,0,Harborcreek township
33188,61,42,49,40960,0,0,Lake City borough
33189,61,42,49,41984,0,0,Lawrence Park township
33190,61,42,49,42208,0,0,LeBoeuf township
33191,61,42,49,46216,0,0,McKean borough
33192,61,42,49,46224,0,0,McKean township
33193,61,42,49,49548,0,0,Millcreek township
33194,61,42,49,49936,0,0,Mill Village borough
33195,61,42,49,54952,0,0,North East borough
33196,61,42,49,54960,0,0,North East township
33197,61,42,49,61168,0,0,Platea borough
33198,61,42,49,73048,0,0,Springfield township
33199,61,42,49,75208,0,0,Summit township
33200,61,42,49,78312,0,0,Union township
33201,61,42,49,78448,0,0,Union City borough
33202,61,42,49,79928,0,0,Venango township
33203,61,42,49,81224,0,0,Washington township
33204,61,42,49,81456,0,0,Waterford borough
33205,61,42,49,81472,0,0,Waterford township
33206,61,42,49,81648,0,0,Wattsburg borough
33207,61,42,49,81760,0,0,Wayne township
33208,61,42,49,82344,0,0,Wesleyville borough
33209,61,42,51,5288,0,0,Belle Vernon borough
33210,61,42,51,9432,0,0,Brownsville borough
33211,61,42,51,9434,0,0,Brownsville township
33212,61,42,51,10152,0,0,Bullskin township
33213,61,42,51,15776,0,0,Connellsville city
33214,61,42,51,15784,0,0,Connellsville township
33215,61,42,51,18360,0,0,Dawson borough
33216,61,42,51,20216,0,0,Dunbar borough
33217,61,42,51,20224,0,0,Dunbar township
33218,61,42,51,24336,0,0,Everson borough
